# 01: epoch 02: loss 03: mc_size
0 -18.71059799194336 -0.0
1000 -299.82861328125 1050.0
2000 -1065.102783203125 3096.0
3000 -2080.559814453125 3680.0
4000 -2887.18212890625 3803.0
5000 -3347.69921875 3834.0
6000 -3594.182373046875 3847.0
7000 -3720.06591796875 3847.0
8000 -3780.687255859375 3847.0
9000 -3811.30908203125 3847.0
10000 -3827.45458984375 3847.0
11000 -3836.173583984375 3847.0
12000 -3840.942626953125 3847.0
13000 -3843.586181640625 3847.0
14000 -3845.068359375 3847.0
15000 -3845.90087890625 3847.0
16000 -3846.37109375 3847.0
17000 -3846.63916015625 3847.0
18000 -3846.792724609375 3847.0
19000 -3846.880615234375 3847.0
20000 -3846.93115234375 3847.0
21000 -3846.960205078125 3847.0
22000 -3846.976806640625 3847.0
23000 -3846.986572265625 3847.0
24000 -3846.9921875 3847.0
25000 -3846.99560546875 3847.0
26000 -3846.9970703125 3847.0
27000 -3846.998291015625 3847.0
28000 -3846.9990234375 3847.0
29000 -3846.999755859375 3847.0
30000 -3847.0 3847.0
