# 01: epoch 02: loss 03: mc_size
0 -2.386765480041504 101.0
1000 -35.585357666015625 366.0
2000 -174.693359375 468.0
3000 -319.76068115234375 509.0
4000 -409.52203369140625 517.0
5000 -459.8350524902344 523.0
6000 -488.36248779296875 524.0
7000 -504.6776428222656 524.0
8000 -513.5263671875 524.0
9000 -518.250244140625 524.0
10000 -520.8084106445312 524.0
11000 -522.2022705078125 524.0
12000 -522.9788208007812 524.0
13000 -523.4161376953125 524.0
14000 -523.66455078125 524.0
15000 -523.8067016601562 524.0
16000 -523.8883056640625 524.0
17000 -523.9353637695312 524.0
18000 -523.9625244140625 524.0
19000 -523.9782104492188 524.0
20000 -523.9873046875 524.0
