# 01: epoch 02: loss 03: mc_size
0 -118.74664306640625 4282.0
1000 -3280.22802734375 7028.0
2000 -6629.1552734375 7755.0
3000 -7487.44677734375 7850.0
4000 -7724.6533203125 7857.0
5000 -7800.779296875 7857.0
6000 -7830.27392578125 7857.0
7000 -7843.50146484375 7857.0
8000 -7849.923828125 7857.0
9000 -7853.2001953125 7857.0
10000 -7854.92578125 7857.0
11000 -7855.8544921875 7857.0
12000 -7856.361328125 7857.0
13000 -7856.6416015625 7857.0
14000 -7856.7978515625 7857.0
15000 -7856.88525390625 7857.0
16000 -7856.93505859375 7857.0
17000 -7856.962890625 7857.0
18000 -7856.978515625 7857.0
19000 -7856.98828125 7857.0
20000 -7856.99365234375 7857.0
21000 -7856.99560546875 7857.0
22000 -7856.998046875 7857.0
23000 -7856.9990234375 7857.0
