# 01: epoch 02: loss 03: mc_size
0 -49.01682662963867 8115.0
1000 -3523.081298828125 12559.0
2000 -10281.8427734375 13674.0
3000 -12504.224609375 13836.0
4000 -13336.986328125 13878.0
5000 -13657.4755859375 13882.0
6000 -13779.859375 13882.0
7000 -13831.974609375 13882.0
8000 -13856.3408203125 13882.0
9000 -13868.4326171875 13882.0
10000 -13874.67578125 13882.0
11000 -13877.986328125 13882.0
12000 -13879.7763671875 13882.0
13000 -13880.7587890625 13882.0
14000 -13881.30078125 13882.0
15000 -13881.60546875 13882.0
16000 -13881.775390625 13882.0
17000 -13881.873046875 13882.0
18000 -13881.927734375 13882.0
19000 -13881.9580078125 13882.0
20000 -13881.9765625 13882.0
21000 -13881.9873046875 13882.0
22000 -13881.9921875 13882.0
23000 -13881.99609375 13882.0
24000 -13881.998046875 13882.0
