# 01: epoch 02: loss 03: mc_size
0 -28.583093643188477 236.0
1000 -128.1880645751953 598.0
2000 -345.0758056640625 759.0
3000 -553.1157836914062 852.0
4000 -699.1181030273438 869.0
5000 -786.3509521484375 886.0
6000 -835.933837890625 887.0
7000 -861.5753173828125 887.0
8000 -873.5782470703125 887.0
9000 -879.8740234375 887.0
10000 -883.0134887695312 887.0
11000 -884.976806640625 887.0
12000 -885.9314575195312 887.0
13000 -886.408447265625 887.0
14000 -886.66748046875 887.0
15000 -886.8115234375 887.0
16000 -886.8924560546875 887.0
17000 -886.9383544921875 887.0
18000 -886.9644775390625 887.0
19000 -886.9794921875 887.0
20000 -886.9884643554688 887.0
21000 -886.993408203125 887.0
22000 -886.9961547851562 887.0
23000 -886.997802734375 887.0
24000 -886.9987182617188 887.0
