# 01: epoch 02: loss 03: mc_size
0 -169.79010009765625 2146.0
1000 -2494.79052734375 6336.0
2000 -5746.580078125 7550.0
3000 -7027.205078125 7734.0
4000 -7479.8466796875 7765.0
5000 -7646.66796875 7770.0
6000 -7711.6669921875 7770.0
7000 -7740.53662109375 7770.0
8000 -7754.5263671875 7770.0
9000 -7761.66357421875 7770.0
10000 -7765.4296875 7770.0
11000 -7767.4638671875 7770.0
12000 -7768.580078125 7770.0
13000 -7769.19970703125 7770.0
14000 -7769.546875 7770.0
15000 -7769.74169921875 7770.0
16000 -7769.8525390625 7770.0
17000 -7769.9150390625 7770.0
18000 -7769.951171875 7770.0
19000 -7769.9716796875 7770.0
20000 -7769.984375 7770.0
21000 -7769.990234375 7770.0
22000 -7769.99462890625 7770.0
23000 -7769.99658203125 7770.0
24000 -7769.9990234375 7770.0
