# 01: epoch 02: loss 03: mc_size
0 -239.45236206054688 5403.0
1000 -3844.04052734375 8275.0
2000 -7673.71630859375 9040.0
3000 -8706.236328125 9138.0
4000 -9000.064453125 9158.0
5000 -9092.314453125 9158.0
6000 -9127.279296875 9158.0
7000 -9145.462890625 9161.0
8000 -9152.90625 9161.0
9000 -9156.671875 9161.0
10000 -9158.64453125 9161.0
11000 -9159.7021484375 9161.0
12000 -9160.2783203125 9161.0
13000 -9160.595703125 9161.0
14000 -9160.7724609375 9161.0
15000 -9160.8720703125 9161.0
16000 -9160.9267578125 9161.0
17000 -9160.9580078125 9161.0
18000 -9160.9765625 9161.0
19000 -9160.986328125 9161.0
20000 -9160.9921875 9161.0
21000 -9160.99609375 9161.0
22000 -9160.998046875 9161.0
23000 -9160.9990234375 9161.0
