# 01: epoch 02: loss 03: mc_size
0 -0.07508087158203125 -0.0
1000 -1.0067452192306519 129.0
2000 -7.177628517150879 156.0
3000 -22.482635498046875 170.0
4000 -40.40035629272461 161.0
5000 -54.10975646972656 161.0
6000 -65.15029907226562 168.0
7000 -75.12977600097656 176.0
8000 -84.19158172607422 176.0
9000 -92.71348571777344 179.0
10000 -101.06063079833984 184.0
11000 -109.25553894042969 187.0
12000 -116.77848815917969 187.0
13000 -123.64360046386719 190.0
14000 -130.41244506835938 190.0
15000 -136.5197296142578 190.0
16000 -142.0345001220703 190.0
17000 -146.74916076660156 190.0
18000 -150.91525268554688 190.0
19000 -154.85556030273438 190.0
20000 -158.71017456054688 193.0
21000 -162.31118774414062 193.0
22000 -165.4630126953125 193.0
23000 -168.1612548828125 193.0
24000 -170.48416137695312 193.0
25000 -172.457275390625 193.0
26000 -174.20428466796875 193.0
27000 -175.7900848388672 193.0
28000 -177.2373809814453 193.0
29000 -178.56182861328125 193.0
30000 -179.77423095703125 193.0
31000 -180.8858642578125 193.0
32000 -181.90505981445312 193.0
33000 -182.84039306640625 193.0
34000 -183.69728088378906 193.0
35000 -184.48379516601562 193.0
36000 -185.20556640625 193.0
37000 -185.86605834960938 193.0
38000 -186.47181701660156 193.0
39000 -187.02723693847656 193.0
40000 -187.536376953125 193.0
41000 -188.0029296875 193.0
42000 -188.43031311035156 193.0
43000 -188.82174682617188 193.0
44000 -189.18011474609375 193.0
45000 -189.50762939453125 193.0
46000 -189.80642700195312 193.0
47000 -190.0799102783203 193.0
48000 -190.33023071289062 193.0
49000 -190.55931091308594 193.0
50000 -190.76889038085938 193.0
51000 -190.9606170654297 193.0
52000 -191.135986328125 193.0
53000 -191.29637145996094 193.0
54000 -191.44305419921875 193.0
55000 -191.5771484375 193.0
56000 -191.69979858398438 193.0
57000 -191.8118896484375 193.0
58000 -191.91436767578125 193.0
59000 -192.00802612304688 193.0
60000 -192.09365844726562 193.0
61000 -192.171875 193.0
