# 01: epoch 02: loss 03: mc_size
0 -69.89152526855469 2222.0
1000 -3016.66943359375 11370.0
2000 -9673.7421875 13380.0
3000 -12188.166015625 13601.0
4000 -13104.423828125 13664.0
5000 -13453.888671875 13680.0
6000 -13581.197265625 13683.0
7000 -13633.611328125 13683.0
8000 -13657.8271484375 13683.0
9000 -13669.7490234375 13683.0
10000 -13675.869140625 13683.0
11000 -13679.1025390625 13683.0
12000 -13680.845703125 13683.0
13000 -13681.7998046875 13683.0
14000 -13682.326171875 13683.0
15000 -13682.6201171875 13683.0
16000 -13682.78515625 13683.0
17000 -13682.8779296875 13683.0
18000 -13682.9296875 13683.0
19000 -13682.9599609375 13683.0
20000 -13682.9765625 13683.0
21000 -13682.986328125 13683.0
22000 -13682.9921875 13683.0
23000 -13682.99609375 13683.0
24000 -13682.998046875 13683.0
25000 -13683.0 13683.0
