# 01: epoch 02: loss 03: mc_size
0 -2.6248931884765625 171.0
1000 -28.483238220214844 403.0
2000 -155.62220764160156 530.0
3000 -304.3193359375 566.0
4000 -411.6491394042969 588.0
5000 -483.90557861328125 594.0
6000 -528.8063354492188 595.0
7000 -556.8409423828125 596.0
8000 -574.0211181640625 596.0
9000 -583.5782470703125 596.0
10000 -588.9205322265625 596.0
11000 -591.9312744140625 596.0
12000 -593.646484375 596.0
13000 -594.633544921875 596.0
14000 -595.2039184570312 596.0
15000 -595.5343627929688 596.0
16000 -595.72705078125 596.0
17000 -595.8396606445312 596.0
18000 -595.90576171875 596.0
19000 -595.9445190429688 596.0
20000 -595.96728515625 596.0
21000 -595.980712890625 596.0
22000 -595.9886474609375 596.0
23000 -595.9932861328125 596.0
24000 -595.9959716796875 596.0
25000 -595.9976196289062 596.0
26000 -595.9986572265625 596.0
