# 01: epoch 02: loss 03: mc_size
0 -14.133853912353516 251.0
1000 -216.84622192382812 1044.0
2000 -750.2952880859375 1255.0
3000 -1073.590576171875 1307.0
4000 -1216.9666748046875 1322.0
5000 -1279.1221923828125 1326.0
6000 -1304.9014892578125 1327.0
7000 -1316.1151123046875 1327.0
8000 -1321.369384765625 1327.0
9000 -1323.9979248046875 1327.0
10000 -1325.36669921875 1327.0
11000 -1326.0989990234375 1327.0
12000 -1326.497802734375 1327.0
13000 -1326.718017578125 1327.0
14000 -1326.8408203125 1327.0
15000 -1326.9095458984375 1327.0
16000 -1326.9486083984375 1327.0
17000 -1326.9705810546875 1327.0
18000 -1326.983154296875 1327.0
19000 -1326.990234375 1327.0
20000 -1326.994384765625 1327.0
21000 -1326.996826171875 1327.0
22000 -1326.998291015625 1327.0
23000 -1326.9990234375 1327.0
24000 -1326.9993896484375 1327.0
25000 -1326.99951171875 1327.0
26000 -1326.999755859375 1327.0
