# 01: epoch 02: loss 03: mc_size
0 -143.34637451171875 1762.0
1000 -2874.75732421875 6659.0
2000 -6343.43115234375 7684.0
3000 -7370.111328125 7810.0
4000 -7673.6376953125 7834.0
5000 -7769.5439453125 7837.0
6000 -7805.318359375 7837.0
7000 -7821.0947265625 7837.0
8000 -7828.7021484375 7837.0
9000 -7832.5615234375 7837.0
10000 -7834.58544921875 7837.0
11000 -7835.67041015625 7837.0
12000 -7836.26123046875 7837.0
13000 -7836.5869140625 7837.0
14000 -7836.767578125 7837.0
15000 -7836.8681640625 7837.0
16000 -7836.92529296875 7837.0
17000 -7836.95703125 7837.0
18000 -7836.9755859375 7837.0
19000 -7836.986328125 7837.0
20000 -7836.9921875 7837.0
21000 -7836.9951171875 7837.0
22000 -7836.998046875 7837.0
23000 -7836.9990234375 7837.0
24000 -7837.0 7837.0
25000 -7837.0 7837.0
