# 01: epoch 02: loss 03: mc_size
0 -32.1097297668457 -0.0
1000 -640.0345458984375 1197.0
2000 -1584.0670166015625 5138.0
3000 -2225.8408203125 6422.0
4000 -2698.15625 7044.0
5000 -3106.46728515625 7309.0
6000 -3441.11962890625 7361.0
7000 -3708.626953125 7378.0
8000 -3941.317626953125 7383.0
9000 -4156.3076171875 7383.0
10000 -4360.16015625 7383.0
11000 -4555.2119140625 7383.0
12000 -4741.8740234375 7383.0
13000 -4920.14599609375 7383.0
14000 -5089.90625 7383.0
15000 -5251.0908203125 7383.0
16000 -5403.6611328125 7383.0
17000 -5547.6787109375 7383.0
18000 -5683.2490234375 7383.0
19000 -5810.556640625 7383.0
20000 -5929.8271484375 7383.0
21000 -6041.33544921875 7383.0
22000 -6145.37451171875 7383.0
23000 -6242.2734375 7383.0
24000 -6332.37939453125 7383.0
25000 -6416.05078125 7383.0
26000 -6493.5986328125 7383.0
27000 -6565.39892578125 7383.0
28000 -6631.84375 7383.0
29000 -6693.18212890625 7383.0
30000 -6749.83642578125 7383.0
31000 -6802.04345703125 7383.0
32000 -6850.19921875 7383.0
33000 -6894.4716796875 7383.0
34000 -6935.24609375 7383.0
35000 -6972.7431640625 7383.0
36000 -7007.16650390625 7383.0
37000 -7038.80810546875 7383.0
38000 -7067.876953125 7383.0
39000 -7094.52001953125 7383.0
40000 -7118.95458984375 7383.0
41000 -7141.373046875 7383.0
42000 -7161.931640625 7383.0
43000 -7180.77734375 7383.0
44000 -7198.05029296875 7383.0
45000 -7213.8720703125 7383.0
46000 -7228.36328125 7383.0
47000 -7241.63134765625 7383.0
48000 -7253.7294921875 7383.0
49000 -7264.7919921875 7383.0
50000 -7274.91748046875 7383.0
51000 -7284.1845703125 7383.0
52000 -7292.6640625 7383.0
53000 -7300.4248046875 7383.0
54000 -7307.51953125 7383.0
55000 -7314.01220703125 7383.0
56000 -7319.95068359375 7383.0
57000 -7325.37841796875 7383.0
58000 -7330.341796875 7383.0
59000 -7334.88232421875 7383.0
60000 -7339.03076171875 7383.0
61000 -7342.82373046875 7383.0
62000 -7346.29052734375 7383.0
63000 -7349.458984375 7383.0
64000 -7352.3564453125 7383.0
65000 -7355.001953125 7383.0
66000 -7357.42236328125 7383.0
67000 -7359.63134765625 7383.0
68000 -7361.650390625 7383.0
69000 -7363.4970703125 7383.0
70000 -7365.1826171875 7383.0
71000 -7366.72314453125 7383.0
72000 -7368.130859375 7383.0
73000 -7369.41748046875 7383.0
74000 -7370.591796875 7383.0
75000 -7371.6669921875 7383.0
76000 -7372.64599609375 7383.0
77000 -7373.5419921875 7383.0
78000 -7374.361328125 7383.0
79000 -7375.10791015625 7383.0
80000 -7375.791015625 7383.0
81000 -7376.4150390625 7383.0
82000 -7376.9853515625 7383.0
83000 -7377.50537109375 7383.0
84000 -7377.98193359375 7383.0
85000 -7378.4169921875 7383.0
86000 -7378.8115234375 7383.0
87000 -7379.17626953125 7383.0
88000 -7379.5068359375 7383.0
89000 -7379.81005859375 7383.0
90000 -7380.0869140625 7383.0
91000 -7380.337890625 7383.0
92000 -7380.5673828125 7383.0
93000 -7380.7783203125 7383.0
94000 -7380.970703125 7383.0
95000 -7381.14697265625 7383.0
96000 -7381.306640625 7383.0
97000 -7381.45458984375 7383.0
98000 -7381.5888671875 7383.0
99000 -7381.7099609375 7383.0
