# 01: epoch 02: loss 03: mc_size
0 -99.044921875 1474.0
1000 -825.1588134765625 2191.0
2000 -1880.84716796875 2533.0
3000 -2318.2197265625 2588.0
4000 -2487.686279296875 2605.0
5000 -2558.577392578125 2610.0
6000 -2586.5263671875 2610.0
7000 -2598.38525390625 2610.0
8000 -2603.97998046875 2610.0
9000 -2606.78759765625 2610.0
10000 -2608.251708984375 2610.0
11000 -2609.0361328125 2610.0
12000 -2609.462890625 2610.0
13000 -2609.698486328125 2610.0
14000 -2609.829833984375 2610.0
15000 -2609.9033203125 2610.0
16000 -2609.945068359375 2610.0
17000 -2609.968505859375 2610.0
18000 -2609.98193359375 2610.0
19000 -2609.98974609375 2610.0
20000 -2609.994140625 2610.0
21000 -2609.99658203125 2610.0
22000 -2609.998046875 2610.0
23000 -2609.9990234375 2610.0
24000 -2609.99951171875 2610.0
