# 01: epoch 02: loss 03: mc_size
0 -21.264244079589844 363.0
1000 -105.79924011230469 511.0
2000 -306.1341857910156 605.0
3000 -468.16815185546875 633.0
4000 -559.39013671875 658.0
5000 -609.3006591796875 661.0
6000 -634.95361328125 664.0
7000 -648.9461669921875 664.0
8000 -655.9871826171875 664.0
9000 -659.6202392578125 664.0
10000 -661.5634765625 664.0
11000 -662.6270751953125 664.0
12000 -663.2186279296875 664.0
13000 -663.552490234375 664.0
14000 -663.74267578125 664.0
15000 -663.8516845703125 664.0
16000 -663.9141235351562 664.0
17000 -663.9501342773438 664.0
18000 -663.9710083007812 664.0
19000 -663.9830932617188 664.0
20000 -663.9901733398438 664.0
21000 -663.9942016601562 664.0
22000 -663.9966430664062 664.0
