# 01: epoch 02: loss 03: mc_size
0 -42.79247283935547 696.0
1000 -144.58189392089844 882.0
2000 -385.16802978515625 1051.0
3000 -641.4263916015625 1121.0
4000 -826.1935424804688 1138.0
5000 -946.8203125 1150.0
6000 -1025.1180419921875 1154.0
7000 -1075.7197265625 1158.0
8000 -1108.123291015625 1159.0
9000 -1128.16162109375 1160.0
10000 -1141.1925048828125 1161.0
11000 -1148.877197265625 1161.0
12000 -1153.4825439453125 1161.0
13000 -1156.310546875 1161.0
14000 -1158.0670166015625 1161.0
15000 -1159.163818359375 1161.0
16000 -1159.850341796875 1161.0
17000 -1160.280517578125 1161.0
18000 -1160.550048828125 1161.0
19000 -1160.7188720703125 1161.0
20000 -1160.824462890625 1161.0
21000 -1160.890625 1161.0
22000 -1160.931884765625 1161.0
23000 -1160.95751953125 1161.0
24000 -1160.9736328125 1161.0
25000 -1160.9835205078125 1161.0
26000 -1160.9898681640625 1161.0
27000 -1160.99365234375 1161.0
28000 -1160.99609375 1161.0
29000 -1160.99755859375 1161.0
30000 -1160.99853515625 1161.0
31000 -1160.9990234375 1161.0
32000 -1160.9993896484375 1161.0
33000 -1160.9996337890625 1161.0
34000 -1160.999755859375 1161.0
