# 01: epoch 02: loss 03: mc_size
0 -13.82235336303711 147.0
1000 -30.923099517822266 172.0
2000 -64.70317077636719 208.0
3000 -105.8027572631836 229.0
4000 -143.22193908691406 237.0
5000 -174.11590576171875 245.0
6000 -197.69212341308594 249.0
7000 -214.5404052734375 249.0
8000 -226.4522247314453 251.0
9000 -235.0100860595703 251.0
10000 -241.26536560058594 252.0
11000 -246.5621337890625 255.0
12000 -250.9609375 258.0
13000 -253.7252655029297 258.0
14000 -255.32444763183594 258.0
15000 -256.2924499511719 258.0
16000 -256.8984375 258.0
17000 -257.2852783203125 258.0
18000 -257.53497314453125 258.0
19000 -257.6971740722656 258.0
20000 -257.8028564453125 258.0
21000 -257.87176513671875 258.0
