# 01: epoch 02: loss 03: mc_size
0 -502.77130126953125 6278.0
1000 -2042.64501953125 8172.0
2000 -4751.22021484375 9188.0
3000 -6769.04296875 9505.0
4000 -7972.34765625 9634.0
5000 -8697.7587890625 9682.0
6000 -9135.34375 9700.0
7000 -9384.703125 9701.0
8000 -9518.9501953125 9702.0
9000 -9594.107421875 9702.0
10000 -9637.5751953125 9702.0
11000 -9663.24609375 9702.0
12000 -9678.5830078125 9702.0
13000 -9687.8125 9702.0
14000 -9693.388671875 9702.0
15000 -9696.7685546875 9702.0
16000 -9698.8203125 9702.0
17000 -9700.06640625 9702.0
18000 -9700.82421875 9702.0
19000 -9701.2841796875 9702.0
20000 -9701.5654296875 9702.0
21000 -9701.734375 9702.0
22000 -9701.8388671875 9702.0
23000 -9701.90234375 9702.0
24000 -9701.9404296875 9702.0
25000 -9701.9638671875 9702.0
26000 -9701.9775390625 9702.0
27000 -9701.986328125 9702.0
28000 -9701.9912109375 9702.0
29000 -9701.99609375 9702.0
30000 -9701.998046875 9702.0
31000 -9701.9990234375 9702.0
32000 -9702.0 9702.0
