# 01: epoch 02: loss 03: mc_size
0 -4.677405834197998 61.0
1000 -11.396411895751953 80.0
2000 -24.214736938476562 89.0
3000 -40.96882629394531 112.0
4000 -58.702674865722656 116.0
5000 -75.35031127929688 126.0
6000 -89.41122436523438 127.0
7000 -100.50715637207031 128.0
8000 -108.87586212158203 129.0
9000 -115.06916809082031 129.0
10000 -119.48683166503906 129.0
11000 -122.50540161132812 129.0
12000 -124.55333709716797 129.0
13000 -125.9501953125 129.0
14000 -126.90797424316406 129.0
15000 -127.5665054321289 129.0
16000 -128.01951599121094 129.0
17000 -128.3308868408203 129.0
18000 -128.5445098876953 129.0
19000 -128.69073486328125 129.0
20000 -128.79054260253906 129.0
21000 -128.85848999023438 129.0
