# 01: epoch 02: loss 03: mc_size
0 -637.8690795898438 7519.0
1000 -2630.887451171875 9844.0
2000 -5999.27685546875 11081.0
3000 -8408.478515625 11498.0
4000 -9809.810546875 11612.0
5000 -10629.3251953125 11662.0
6000 -11100.943359375 11682.0
7000 -11360.5126953125 11688.0
8000 -11499.4453125 11688.0
9000 -11577.078125 11688.0
10000 -11621.9794921875 11688.0
11000 -11648.423828125 11688.0
12000 -11664.169921875 11688.0
13000 -11673.609375 11688.0
14000 -11679.294921875 11688.0
15000 -11682.728515625 11688.0
16000 -11684.8046875 11688.0
17000 -11686.0634765625 11688.0
18000 -11686.826171875 11688.0
19000 -11687.2880859375 11688.0
20000 -11687.568359375 11688.0
21000 -11687.73828125 11688.0
22000 -11687.83984375 11688.0
23000 -11687.9033203125 11688.0
24000 -11687.94140625 11688.0
25000 -11687.96484375 11688.0
26000 -11687.978515625 11688.0
27000 -11687.98828125 11688.0
28000 -11687.9912109375 11688.0
29000 -11687.99609375 11688.0
30000 -11687.998046875 11688.0
31000 -11688.0 11688.0
