# 01: epoch 02: loss 03: mc_size
0 -41.96683120727539 487.0
1000 -104.65148162841797 586.0
2000 -223.98797607421875 667.0
3000 -355.7597961425781 709.0
4000 -465.63653564453125 727.0
5000 -548.42919921875 742.0
6000 -609.7874755859375 757.0
7000 -656.5573120117188 767.0
8000 -693.052001953125 772.0
9000 -720.2611083984375 772.0
10000 -738.8607177734375 773.0
11000 -750.8408203125 773.0
12000 -758.4254150390625 773.0
13000 -763.365966796875 773.0
14000 -766.6251220703125 773.0
15000 -768.784912109375 773.0
16000 -770.2175903320312 773.0
17000 -771.167236328125 773.0
18000 -771.795654296875 773.0
19000 -772.2105102539062 773.0
20000 -772.4838256835938 773.0
21000 -772.663330078125 773.0
22000 -772.7809448242188 773.0
23000 -772.8578491210938 773.0
24000 -772.9078369140625 773.0
25000 -772.9404296875 773.0
26000 -772.9615478515625 773.0
27000 -772.9752807617188 773.0
28000 -772.984130859375 773.0
29000 -772.9898071289062 773.0
30000 -772.993408203125 773.0
31000 -772.9957885742188 773.0
