# 01: epoch 02: loss 03: mc_size
0 -932.5390014648438 5954.0
1000 -3489.747314453125 8719.0
2000 -6721.21484375 9788.0
3000 -8498.2314453125 10090.0
4000 -9367.4208984375 10192.0
5000 -9793.126953125 10215.0
6000 -9995.904296875 10219.0
7000 -10095.951171875 10219.0
8000 -10148.99609375 10219.0
9000 -10178.4814453125 10219.0
10000 -10195.296875 10219.0
11000 -10205.0390625 10219.0
12000 -10210.73828125 10219.0
13000 -10214.095703125 10219.0
14000 -10216.08203125 10219.0
15000 -10217.2607421875 10219.0
16000 -10217.9619140625 10219.0
17000 -10218.3798828125 10219.0
18000 -10218.6298828125 10219.0
19000 -10218.77734375 10219.0
20000 -10218.8671875 10219.0
21000 -10218.919921875 10219.0
22000 -10218.953125 10219.0
23000 -10218.9716796875 10219.0
24000 -10218.9833984375 10219.0
25000 -10218.990234375 10219.0
26000 -10218.994140625 10219.0
27000 -10218.99609375 10219.0
28000 -10218.9990234375 10219.0
