# 01: epoch 02: loss 03: mc_size
0 -590.4694213867188 6243.0
1000 -2249.61572265625 8236.0
2000 -4988.751953125 9205.0
3000 -6938.22265625 9540.0
4000 -8090.02783203125 9637.0
5000 -8772.8203125 9673.0
6000 -9173.0078125 9684.0
7000 -9396.5166015625 9688.0
8000 -9518.7470703125 9688.0
9000 -9587.7314453125 9688.0
10000 -9627.947265625 9688.0
11000 -9651.798828125 9688.0
12000 -9666.08984375 9688.0
13000 -9674.70703125 9688.0
14000 -9679.9228515625 9688.0
15000 -9683.0888671875 9688.0
16000 -9685.01171875 9688.0
17000 -9686.181640625 9688.0
18000 -9686.8935546875 9688.0
19000 -9687.326171875 9688.0
20000 -9687.58984375 9688.0
21000 -9687.7509765625 9688.0
22000 -9687.8486328125 9688.0
23000 -9687.908203125 9688.0
24000 -9687.9443359375 9688.0
25000 -9687.9658203125 9688.0
26000 -9687.98046875 9688.0
27000 -9687.98828125 9688.0
28000 -9687.9921875 9688.0
29000 -9687.99609375 9688.0
30000 -9687.9990234375 9688.0
31000 -9687.9990234375 9688.0
32000 -9688.0 9688.0
