# 01: epoch 02: loss 03: mc_size
0 -10.410024642944336 146.0
1000 -19.048791885375977 156.0
2000 -34.24666976928711 159.0
3000 -54.04290771484375 161.0
4000 -74.67768859863281 167.0
5000 -93.76123809814453 170.0
6000 -111.25049591064453 179.0
7000 -127.17890167236328 185.0
8000 -141.503173828125 188.0
9000 -153.67999267578125 189.0
10000 -163.78271484375 193.0
11000 -172.0057373046875 196.0
12000 -178.79385375976562 197.0
13000 -184.37771606445312 197.0
14000 -188.47262573242188 197.0
15000 -191.22633361816406 197.0
16000 -193.0605010986328 197.0
17000 -194.2927703857422 197.0
18000 -195.13156127929688 197.0
19000 -195.70822143554688 197.0
20000 -196.10682678222656 197.0
21000 -196.38308715820312 197.0
22000 -196.57464599609375 197.0
23000 -196.70741271972656 197.0
24000 -196.79925537109375 197.0
