# 01: epoch 02: loss 03: mc_size
0 -292.8370666503906 3674.0
1000 -1088.785888671875 4715.0
2000 -2557.429443359375 5336.0
3000 -3766.017578125 5646.0
4000 -4559.5810546875 5793.0
5000 -5058.52978515625 5823.0
6000 -5376.1015625 5841.0
7000 -5574.1611328125 5847.0
8000 -5686.86083984375 5848.0
9000 -5753.50390625 5851.0
10000 -5792.2470703125 5851.0
11000 -5815.2001953125 5851.0
12000 -5829.064453125 5851.0
13000 -5837.5205078125 5851.0
14000 -5842.705078125 5851.0
15000 -5845.89208984375 5851.0
16000 -5847.85400390625 5851.0
17000 -5849.06298828125 5851.0
18000 -5849.8076171875 5851.0
19000 -5850.2666015625 5851.0
20000 -5850.548828125 5851.0
21000 -5850.72265625 5851.0
22000 -5850.82958984375 5851.0
23000 -5850.89501953125 5851.0
24000 -5850.93603515625 5851.0
25000 -5850.9609375 5851.0
26000 -5850.9755859375 5851.0
27000 -5850.9853515625 5851.0
28000 -5850.9912109375 5851.0
29000 -5850.9951171875 5851.0
30000 -5850.9970703125 5851.0
31000 -5850.998046875 5851.0
32000 -5850.9990234375 5851.0
33000 -5851.0 5851.0
