# 01: epoch 02: loss 03: mc_size
0 -95.22901916503906 758.0
1000 -261.3499755859375 995.0
2000 -554.7071533203125 1176.0
3000 -816.2360229492188 1232.0
4000 -993.9097900390625 1259.0
5000 -1105.4190673828125 1266.0
6000 -1173.412109375 1272.0
7000 -1213.7294921875 1272.0
8000 -1237.9326171875 1274.0
9000 -1252.405029296875 1274.0
10000 -1260.824462890625 1274.0
11000 -1265.8863525390625 1274.0
12000 -1268.980224609375 1274.0
13000 -1270.886962890625 1274.0
14000 -1272.0672607421875 1274.0
15000 -1272.7998046875 1274.0
16000 -1273.254638671875 1274.0
17000 -1273.537353515625 1274.0
18000 -1273.7130126953125 1274.0
19000 -1273.822021484375 1274.0
20000 -1273.8897705078125 1274.0
21000 -1273.9317626953125 1274.0
22000 -1273.957763671875 1274.0
23000 -1273.973876953125 1274.0
24000 -1273.98388671875 1274.0
25000 -1273.989990234375 1274.0
26000 -1273.993896484375 1274.0
27000 -1273.9962158203125 1274.0
28000 -1273.9976806640625 1274.0
29000 -1273.99853515625 1274.0
30000 -1273.9991455078125 1274.0
31000 -1273.99951171875 1274.0
32000 -1273.999755859375 1274.0
