# 01: epoch 02: loss 03: mc_size
0 -768.8115234375 8791.0
1000 -3187.563232421875 11514.0
2000 -7233.83056640625 12991.0
3000 -10004.345703125 13391.0
4000 -11575.6669921875 13553.0
5000 -12486.4150390625 13610.0
6000 -13010.005859375 13636.0
7000 -13292.96875 13644.0
8000 -13443.443359375 13644.0
9000 -13526.6953125 13644.0
10000 -13574.49609375 13644.0
11000 -13602.50390625 13644.0
12000 -13619.107421875 13644.0
13000 -13629.0234375 13644.0
14000 -13634.9716796875 13644.0
15000 -13638.5498046875 13644.0
16000 -13640.70703125 13644.0
17000 -13642.009765625 13644.0
18000 -13642.796875 13644.0
19000 -13643.2724609375 13644.0
20000 -13643.560546875 13644.0
21000 -13643.7333984375 13644.0
22000 -13643.8388671875 13644.0
23000 -13643.9013671875 13644.0
24000 -13643.94140625 13644.0
25000 -13643.96484375 13644.0
26000 -13643.978515625 13644.0
27000 -13643.9873046875 13644.0
28000 -13643.9931640625 13644.0
29000 -13643.99609375 13644.0
30000 -13643.998046875 13644.0
31000 -13644.0 13644.0
